id,file,text,tone,tone_confidence,context,tags,start_ts,end_ts,speaker,language,duration,filename,download_url,game,section,prev_quote,next_quote,page_url,attribution
portal|introduction|glados-00-part1-entry-1-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_00_part1_entry-1.wav,"Hello and, again, welcome to the Aperture Science computer-aided enrichment center.",annoyed,1.0,Portal | Introduction,"GLaDOS,Portal,Introduction",,,GLaDOS,en,,GLaDOS_00_part1_entry-1.wav,https://i1.theportalwiki.net/img/e/e5/GLaDOS_00_part1_entry-1.wav,Portal,Introduction,,We hope your brief detention in the relaxation vault has been a pleasant one.,https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Portal%29,Portal Wiki (CC BY 4.0)
cooperative-testing-initiative|contents|glados-coop-privatetalk-mix01-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_coop_privatetalk_mix01.wav,Test chamber completed. In the interest of - [FADES OUT] [FADES IN] I am now talking to you privately. Do not tell your teammate. Just between you and me? You're doing very well. [FADES BACK IN] One hundred and seven.,inquisitive,1.0,Cooperative Testing Initiative | Contents,"GLaDOS,Cooperative Testing Initiative,Contents",,,GLaDOS,en,,GLaDOS_coop_privatetalk_mix01.wav,https://i1.theportalwiki.net/img/d/d6/GLaDOS_coop_privatetalk_mix01.wav,Cooperative Testing Initiative,Contents,"Test chamber completed. In the interest of science, the Enrichment Center proudly presents the following list of numbers: Nine. Seven. Fifty. Three. Seven hundred and seven.","I've been listening to Orange talk and I don't know how you put up with it, I really don't. You have the patience of a saint.",https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Cooperative_Testing_Initiative%29,Portal Wiki (CC BY 4.0)
cooperative-testing-initiative|contents|glados-coop-test-chamber-blue03-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_coop_test_chamber_blue03.wav,"I've been listening to Orange talk and I don't know how you put up with it, I really don't. You have the patience of a saint.",inquisitive,1.0,Cooperative Testing Initiative | Contents,"GLaDOS,Cooperative Testing Initiative,Contents",,,GLaDOS,en,,GLaDOS_coop_test_chamber_blue03.wav,https://i1.theportalwiki.net/img/1/1e/GLaDOS_coop_test_chamber_blue03.wav,Cooperative Testing Initiative,Contents,Test chamber completed. In the interest of - [FADES OUT] [FADES IN] I am now talking to you privately. Do not tell your teammate. Just between you and me? You're doing very well. [FADES BACK IN] One hundred and seven.,It would be pointless for either of us to hurt Blue's feelings. But it's clear to everyone monitoring the test who's carrying who here.,https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Cooperative_Testing_Initiative%29,Portal Wiki (CC BY 4.0)
cooperative-testing-initiative|contents|glados-coop-test-chamber-orange03-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_coop_test_chamber_orange03.wav,It would be pointless for either of us to hurt Blue's feelings. But it's clear to everyone monitoring the test who's carrying who here.,inquisitive,1.0,Cooperative Testing Initiative | Contents,"GLaDOS,Cooperative Testing Initiative,Contents",,,GLaDOS,en,,GLaDOS_coop_test_chamber_orange03.wav,https://i1.theportalwiki.net/img/6/6b/GLaDOS_coop_test_chamber_orange03.wav,Cooperative Testing Initiative,Contents,"I've been listening to Orange talk and I don't know how you put up with it, I really don't. You have the patience of a saint.",I can't bite my tongue anymore: You could solve this puzzle faster on your own. Orange is dragging you down. There. I've said it.,https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Cooperative_Testing_Initiative%29,Portal Wiki (CC BY 4.0)
cooperative-testing-initiative|contents|glados-coop-privatetalk-mix04-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_coop_privatetalk_mix04.wav,I can't bite my tongue anymore: You could solve this puzzle faster on your own. Orange is dragging you down. There. I've said it.,inquisitive,1.0,Cooperative Testing Initiative | Contents,"GLaDOS,Cooperative Testing Initiative,Contents",,,GLaDOS,en,,GLaDOS_coop_privatetalk_mix04.wav,https://i1.theportalwiki.net/img/4/45/GLaDOS_coop_privatetalk_mix04.wav,Cooperative Testing Initiative,Contents,It would be pointless for either of us to hurt Blue's feelings. But it's clear to everyone monitoring the test who's carrying who here.,"The Enrichment Center will now provide a list of numbers and fruits. Write them down as they will become important later in the experiment. Not the fruits, though. Seven. Avocado. Forty. Please continue into the next test chamber.",https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Cooperative_Testing_Initiative%29,Portal Wiki (CC BY 4.0)
cooperative-testing-initiative|contents|glados-coop-privatetalk-both04-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_coop_privatetalk_both04.wav,"The Enrichment Center will now provide a list of numbers and fruits. Write them down as they will become important later in the experiment. Not the fruits, though. Seven. Avocado. Forty. Please continue into the next test chamber.",deadpan,1.0,Cooperative Testing Initiative | Contents,"GLaDOS,Cooperative Testing Initiative,Contents",,,GLaDOS,en,,GLaDOS_coop_privatetalk_both04.wav,https://i1.theportalwiki.net/img/5/57/GLaDOS_coop_privatetalk_both04.wav,Cooperative Testing Initiative,Contents,I can't bite my tongue anymore: You could solve this puzzle faster on your own. Orange is dragging you down. There. I've said it.,"Blue, Orange and I were just discussing your behavior on the last few tests.",https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Cooperative_Testing_Initiative%29,Portal Wiki (CC BY 4.0)
cooperative-testing-initiative|contents|glados-mp-subterfuge23-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_mp_subterfuge23.wav,"Blue, Orange and I were just discussing your behavior on the last few tests.",deadpan,1.0,Cooperative Testing Initiative | Contents,"GLaDOS,Cooperative Testing Initiative,Contents",,,GLaDOS,en,,GLaDOS_mp_subterfuge23.wav,https://i1.theportalwiki.net/img/e/e4/GLaDOS_mp_subterfuge23.wav,Cooperative Testing Initiative,Contents,"The Enrichment Center will now provide a list of numbers and fruits. Write them down as they will become important later in the experiment. Not the fruits, though. Seven. Avocado. Forty. Please continue into the next test chamber.",I have to agree. Blue is penalized 75 science collaboration points.,https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Cooperative_Testing_Initiative%29,Portal Wiki (CC BY 4.0)
cooperative-testing-initiative|contents|glados-mp-subterfuge24-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_mp_subterfuge24.wav,I have to agree. Blue is penalized 75 science collaboration points.,deadpan,1.0,Cooperative Testing Initiative | Contents,"GLaDOS,Cooperative Testing Initiative,Contents",,,GLaDOS,en,,GLaDOS_mp_subterfuge24.wav,https://i1.theportalwiki.net/img/4/49/GLaDOS_mp_subterfuge24.wav,Cooperative Testing Initiative,Contents,"Blue, Orange and I were just discussing your behavior on the last few tests.","Orange, Blue and I were just discussing your behavior on the last few tests.",https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Cooperative_Testing_Initiative%29,Portal Wiki (CC BY 4.0)
cooperative-testing-initiative|contents|glados-mp-subterfuge25-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_mp_subterfuge25.wav,"Orange, Blue and I were just discussing your behavior on the last few tests.",deadpan,1.0,Cooperative Testing Initiative | Contents,"GLaDOS,Cooperative Testing Initiative,Contents",,,GLaDOS,en,,GLaDOS_mp_subterfuge25.wav,https://i1.theportalwiki.net/img/d/de/GLaDOS_mp_subterfuge25.wav,Cooperative Testing Initiative,Contents,I have to agree. Blue is penalized 75 science collaboration points.,I have to agree. Orange is penalized 75 science collaboration points.,https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Cooperative_Testing_Initiative%29,Portal Wiki (CC BY 4.0)
cooperative-testing-initiative|contents|glados-mp-subterfuge26-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_mp_subterfuge26.wav,I have to agree. Orange is penalized 75 science collaboration points.,sarcastic,1.0,Cooperative Testing Initiative | Contents,"GLaDOS,Cooperative Testing Initiative,Contents",,,GLaDOS,en,,GLaDOS_mp_subterfuge26.wav,https://i1.theportalwiki.net/img/5/54/GLaDOS_mp_subterfuge26.wav,Cooperative Testing Initiative,Contents,"Orange, Blue and I were just discussing your behavior on the last few tests.","While teamwork is needed to complete these tests, I am not sure I trust the two of you together.",https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Cooperative_Testing_Initiative%29,Portal Wiki (CC BY 4.0)
cooperative-testing-initiative|contents|glados-mp-subterfuge39-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_mp_subterfuge39.wav,"While teamwork is needed to complete these tests, I am not sure I trust the two of you together.",sarcastic,1.0,Cooperative Testing Initiative | Contents,"GLaDOS,Cooperative Testing Initiative,Contents",,,GLaDOS,en,,GLaDOS_mp_subterfuge39.wav,https://i1.theportalwiki.net/img/7/7c/GLaDOS_mp_subterfuge39.wav,Cooperative Testing Initiative,Contents,I have to agree. Orange is penalized 75 science collaboration points.,Sorry I missed the beginning of that test. I was just talking with the reassembly machine about your becoming human.,https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Cooperative_Testing_Initiative%29,Portal Wiki (CC BY 4.0)
cooperative-testing-initiative|contents|glados-mp-subterfuge16-alt-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_mp_subterfuge16_alt.wav,Sorry I missed the beginning of that test. I was just talking with the reassembly machine about your becoming human.,sarcastic,1.0,Cooperative Testing Initiative | Contents,"GLaDOS,Cooperative Testing Initiative,Contents",,,GLaDOS,en,,GLaDOS_mp_subterfuge16_alt.wav,https://i1.theportalwiki.net/img/4/4e/GLaDOS_mp_subterfuge16_alt.wav,Cooperative Testing Initiative,Contents,"While teamwork is needed to complete these tests, I am not sure I trust the two of you together.",We all agree you should stop.,https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Cooperative_Testing_Initiative%29,Portal Wiki (CC BY 4.0)
cooperative-testing-initiative|contents|glados-mp-subterfuge17-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_mp_subterfuge17.wav,We all agree you should stop.,deadpan,1.0,Cooperative Testing Initiative | Contents,"GLaDOS,Cooperative Testing Initiative,Contents",,,GLaDOS,en,,GLaDOS_mp_subterfuge17.wav,https://i1.theportalwiki.net/img/d/d9/GLaDOS_mp_subterfuge17.wav,Cooperative Testing Initiative,Contents,Sorry I missed the beginning of that test. I was just talking with the reassembly machine about your becoming human.,Just stop it already.,https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Cooperative_Testing_Initiative%29,Portal Wiki (CC BY 4.0)
cooperative-testing-initiative|contents|glados-mp-coop-tbeam-catch-grind-1taunt01-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_mp_coop_tbeam_catch_grind_1taunt01.wav,Just stop it already.,deadpan,1.0,Cooperative Testing Initiative | Contents,"GLaDOS,Cooperative Testing Initiative,Contents",,,GLaDOS,en,,GLaDOS_mp_coop_tbeam_catch_grind_1taunt01.wav,https://i1.theportalwiki.net/img/a/a6/GLaDOS_mp_coop_tbeam_catch_grind_1taunt01.wav,Cooperative Testing Initiative,Contents,We all agree you should stop.,You don't need to do that.,https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Cooperative_Testing_Initiative%29,Portal Wiki (CC BY 4.0)
cooperative-testing-initiative|contents|glados-mp-coop-tbeam-catch-grind-1taunt02-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_mp_coop_tbeam_catch_grind_1taunt02.wav,You don't need to do that.,inquisitive,1.0,Cooperative Testing Initiative | Contents,"GLaDOS,Cooperative Testing Initiative,Contents",,,GLaDOS,en,,GLaDOS_mp_coop_tbeam_catch_grind_1taunt02.wav,https://i1.theportalwiki.net/img/5/53/GLaDOS_mp_coop_tbeam_catch_grind_1taunt02.wav,Cooperative Testing Initiative,Contents,Just stop it already.,Are you doing that just to aggravate me?,https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Cooperative_Testing_Initiative%29,Portal Wiki (CC BY 4.0)
cooperative-testing-initiative|contents|glados-mp-coop-tbeam-catch-grind-1taunt04-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_mp_coop_tbeam_catch_grind_1taunt04.wav,Are you doing that just to aggravate me?,inquisitive,1.0,Cooperative Testing Initiative | Contents,"GLaDOS,Cooperative Testing Initiative,Contents",,,GLaDOS,en,,GLaDOS_mp_coop_tbeam_catch_grind_1taunt04.wav,https://i1.theportalwiki.net/img/4/49/GLaDOS_mp_coop_tbeam_catch_grind_1taunt04.wav,Cooperative Testing Initiative,Contents,You don't need to do that.,"Blue, how well do you really know Orange? Do you trust Orange? What if I told you, you aren't Orange's first cooperative partner?",https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Cooperative_Testing_Initiative%29,Portal Wiki (CC BY 4.0)
cooperative-testing-initiative|contents|glados-mp-subterfuge10-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_mp_subterfuge10.wav,"Blue, how well do you really know Orange? Do you trust Orange? What if I told you, you aren't Orange's first cooperative partner?",inquisitive,1.0,Cooperative Testing Initiative | Contents,"GLaDOS,Cooperative Testing Initiative,Contents",,,GLaDOS,en,,GLaDOS_mp_subterfuge10.wav,https://i1.theportalwiki.net/img/3/39/GLaDOS_mp_subterfuge10.wav,Cooperative Testing Initiative,Contents,Are you doing that just to aggravate me?,"Orange, how well do you really know Blue? Do you trust Blue?",https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Cooperative_Testing_Initiative%29,Portal Wiki (CC BY 4.0)
cooperative-testing-initiative|contents|glados-mp-subterfuge11-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_mp_subterfuge11.wav,"Orange, how well do you really know Blue? Do you trust Blue?",inquisitive,1.0,Cooperative Testing Initiative | Contents,"GLaDOS,Cooperative Testing Initiative,Contents",,,GLaDOS,en,,GLaDOS_mp_subterfuge11.wav,https://i1.theportalwiki.net/img/7/79/GLaDOS_mp_subterfuge11.wav,Cooperative Testing Initiative,Contents,"Blue, how well do you really know Orange? Do you trust Orange? What if I told you, you aren't Orange's first cooperative partner?","Orange, to be clear. I was just asking Blue if he trusted you.",https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Cooperative_Testing_Initiative%29,Portal Wiki (CC BY 4.0)
cooperative-testing-initiative|contents|glados-mp-subterfuge13-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_mp_subterfuge13.wav,"Orange, to be clear. I was just asking Blue if he trusted you.",inquisitive,1.0,Cooperative Testing Initiative | Contents,"GLaDOS,Cooperative Testing Initiative,Contents",,,GLaDOS,en,,GLaDOS_mp_subterfuge13.wav,https://i1.theportalwiki.net/img/d/d3/GLaDOS_mp_subterfuge13.wav,Cooperative Testing Initiative,Contents,"Orange, how well do you really know Blue? Do you trust Blue?","Blue to be clear, I was asking if Orange trusted you.",https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Cooperative_Testing_Initiative%29,Portal Wiki (CC BY 4.0)
cooperative-testing-initiative|contents|glados-mp-subterfuge15-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_mp_subterfuge15.wav,"Blue to be clear, I was asking if Orange trusted you.",deadpan,1.0,Cooperative Testing Initiative | Contents,"GLaDOS,Cooperative Testing Initiative,Contents",,,GLaDOS,en,,GLaDOS_mp_subterfuge15.wav,https://i1.theportalwiki.net/img/8/89/GLaDOS_mp_subterfuge15.wav,Cooperative Testing Initiative,Contents,"Orange, to be clear. I was just asking Blue if he trusted you.",I trust you. You are my favorite cooperative testing subject.,https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Cooperative_Testing_Initiative%29,Portal Wiki (CC BY 4.0)
cooperative-testing-initiative|contents|glados-mp-subterfuge14-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_mp_subterfuge14.wav,I trust you. You are my favorite cooperative testing subject.,deadpan,1.0,Cooperative Testing Initiative | Contents,"GLaDOS,Cooperative Testing Initiative,Contents",,,GLaDOS,en,,GLaDOS_mp_subterfuge14.wav,https://i1.theportalwiki.net/img/a/a0/GLaDOS_mp_subterfuge14.wav,Cooperative Testing Initiative,Contents,"Blue to be clear, I was asking if Orange trusted you.","Orange, I agree. I never noticed that about Blue before.",https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Cooperative_Testing_Initiative%29,Portal Wiki (CC BY 4.0)
cooperative-testing-initiative|contents|glados-mp-subterfuge21-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_mp_subterfuge21.wav,"Orange, I agree. I never noticed that about Blue before.",deadpan,1.0,Cooperative Testing Initiative | Contents,"GLaDOS,Cooperative Testing Initiative,Contents",,,GLaDOS,en,,GLaDOS_mp_subterfuge21.wav,https://i1.theportalwiki.net/img/c/ca/GLaDOS_mp_subterfuge21.wav,Cooperative Testing Initiative,Contents,I trust you. You are my favorite cooperative testing subject.,"Blue, I agree. I never noticed that about Orange before.",https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Cooperative_Testing_Initiative%29,Portal Wiki (CC BY 4.0)
cooperative-testing-initiative|contents|glados-mp-subterfuge22-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_mp_subterfuge22.wav,"Blue, I agree. I never noticed that about Orange before.",inquisitive,1.0,Cooperative Testing Initiative | Contents,"GLaDOS,Cooperative Testing Initiative,Contents",,,GLaDOS,en,,GLaDOS_mp_subterfuge22.wav,https://i1.theportalwiki.net/img/d/d3/GLaDOS_mp_subterfuge22.wav,Cooperative Testing Initiative,Contents,"Orange, I agree. I never noticed that about Blue before.","Orange, is there something you would like to say?",https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Cooperative_Testing_Initiative%29,Portal Wiki (CC BY 4.0)
cooperative-testing-initiative|contents|glados-coop-talk-at-once11-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_coop_talk_at_once11.wav,"Orange, is there something you would like to say?",inquisitive,1.0,Cooperative Testing Initiative | Contents,"GLaDOS,Cooperative Testing Initiative,Contents",,,GLaDOS,en,,GLaDOS_coop_talk_at_once11.wav,https://i1.theportalwiki.net/img/2/24/GLaDOS_coop_talk_at_once11.wav,Cooperative Testing Initiative,Contents,"Blue, I agree. I never noticed that about Orange before.","Blue, is there something you would like to say?",https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Cooperative_Testing_Initiative%29,Portal Wiki (CC BY 4.0)
cooperative-testing-initiative|contents|glados-coop-talk-at-once12-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_coop_talk_at_once12.wav,"Blue, is there something you would like to say?",deadpan,1.0,Cooperative Testing Initiative | Contents,"GLaDOS,Cooperative Testing Initiative,Contents",,,GLaDOS,en,,GLaDOS_coop_talk_at_once12.wav,https://i1.theportalwiki.net/img/f/fc/GLaDOS_coop_talk_at_once12.wav,Cooperative Testing Initiative,Contents,"Orange, is there something you would like to say?","Yes Orange, we are alone. Blue can't hear you.",https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Cooperative_Testing_Initiative%29,Portal Wiki (CC BY 4.0)
cooperative-testing-initiative|contents|glados-mp-subterfuge03-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_mp_subterfuge03.wav,"Yes Orange, we are alone. Blue can't hear you.",deadpan,1.0,Cooperative Testing Initiative | Contents,"GLaDOS,Cooperative Testing Initiative,Contents",,,GLaDOS,en,,GLaDOS_mp_subterfuge03.wav,https://i1.theportalwiki.net/img/c/c8/GLaDOS_mp_subterfuge03.wav,Cooperative Testing Initiative,Contents,"Blue, is there something you would like to say?",That's horrible.,https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Cooperative_Testing_Initiative%29,Portal Wiki (CC BY 4.0)
cooperative-testing-initiative|contents|glados-mp-subterfuge04-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_mp_subterfuge04.wav,That's horrible.,deadpan,1.0,Cooperative Testing Initiative | Contents,"GLaDOS,Cooperative Testing Initiative,Contents",,,GLaDOS,en,,GLaDOS_mp_subterfuge04.wav,https://i1.theportalwiki.net/img/7/7f/GLaDOS_mp_subterfuge04.wav,Cooperative Testing Initiative,Contents,"Yes Orange, we are alone. Blue can't hear you.",I can only imagine.,https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Cooperative_Testing_Initiative%29,Portal Wiki (CC BY 4.0)
cooperative-testing-initiative|contents|glados-mp-subterfuge05-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_mp_subterfuge05.wav,I can only imagine.,inquisitive,1.0,Cooperative Testing Initiative | Contents,"GLaDOS,Cooperative Testing Initiative,Contents",,,GLaDOS,en,,GLaDOS_mp_subterfuge05.wav,https://i1.theportalwiki.net/img/a/a9/GLaDOS_mp_subterfuge05.wav,Cooperative Testing Initiative,Contents,That's horrible.,What a horrible little machine.,https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Cooperative_Testing_Initiative%29,Portal Wiki (CC BY 4.0)
cooperative-testing-initiative|contents|glados-mp-subterfuge06-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_mp_subterfuge06.wav,What a horrible little machine.,inquisitive,1.0,Cooperative Testing Initiative | Contents,"GLaDOS,Cooperative Testing Initiative,Contents",,,GLaDOS,en,,GLaDOS_mp_subterfuge06.wav,https://i1.theportalwiki.net/img/d/da/GLaDOS_mp_subterfuge06.wav,Cooperative Testing Initiative,Contents,I can only imagine.,"Correct Blue, Orange can't hear you.",https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Cooperative_Testing_Initiative%29,Portal Wiki (CC BY 4.0)
cooperative-testing-initiative|contents|glados-mp-subterfuge07-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_mp_subterfuge07.wav,"Correct Blue, Orange can't hear you.",inquisitive,1.0,Cooperative Testing Initiative | Contents,"GLaDOS,Cooperative Testing Initiative,Contents",,,GLaDOS,en,,GLaDOS_mp_subterfuge07.wav,https://i1.theportalwiki.net/img/f/fa/GLaDOS_mp_subterfuge07.wav,Cooperative Testing Initiative,Contents,What a horrible little machine.,Orange did what? Are you sure?,https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Cooperative_Testing_Initiative%29,Portal Wiki (CC BY 4.0)
cooperative-testing-initiative|contents|glados-mp-subterfuge08-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_mp_subterfuge08.wav,Orange did what? Are you sure?,sarcastic,1.0,Cooperative Testing Initiative | Contents,"GLaDOS,Cooperative Testing Initiative,Contents",,,GLaDOS,en,,GLaDOS_mp_subterfuge08.wav,https://i1.theportalwiki.net/img/0/0f/GLaDOS_mp_subterfuge08.wav,Cooperative Testing Initiative,Contents,"Correct Blue, Orange can't hear you.","Thank you, that was very brave of you to tell me.",https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Cooperative_Testing_Initiative%29,Portal Wiki (CC BY 4.0)
cooperative-testing-initiative|contents|glados-mp-subterfuge09-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_mp_subterfuge09.wav,"Thank you, that was very brave of you to tell me.",inquisitive,1.0,Cooperative Testing Initiative | Contents,"GLaDOS,Cooperative Testing Initiative,Contents",,,GLaDOS,en,,GLaDOS_mp_subterfuge09.wav,https://i1.theportalwiki.net/img/3/3f/GLaDOS_mp_subterfuge09.wav,Cooperative Testing Initiative,Contents,Orange did what? Are you sure?,"Blue, do you feel betrayed by orange for telling me those horrible things about you?",https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Cooperative_Testing_Initiative%29,Portal Wiki (CC BY 4.0)
cooperative-testing-initiative|contents|glados-mp-subterfuge44-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_mp_subterfuge44.wav,"Blue, do you feel betrayed by orange for telling me those horrible things about you?",deadpan,1.0,Cooperative Testing Initiative | Contents,"GLaDOS,Cooperative Testing Initiative,Contents",,,GLaDOS,en,,GLaDOS_mp_subterfuge44.wav,https://i1.theportalwiki.net/img/b/b0/GLaDOS_mp_subterfuge44.wav,Cooperative Testing Initiative,Contents,"Thank you, that was very brave of you to tell me.","If Orange had said those things about me, Orange would never make it to the next reassembly station.",https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Cooperative_Testing_Initiative%29,Portal Wiki (CC BY 4.0)
cooperative-testing-initiative|contents|glados-mp-subterfuge45-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_mp_subterfuge45.wav,"If Orange had said those things about me, Orange would never make it to the next reassembly station.",inquisitive,1.0,Cooperative Testing Initiative | Contents,"GLaDOS,Cooperative Testing Initiative,Contents",,,GLaDOS,en,,GLaDOS_mp_subterfuge45.wav,https://i1.theportalwiki.net/img/1/14/GLaDOS_mp_subterfuge45.wav,Cooperative Testing Initiative,Contents,"Blue, do you feel betrayed by orange for telling me those horrible things about you?","Orange, do you feel betrayed by Blue for telling me those horrible things about you?",https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Cooperative_Testing_Initiative%29,Portal Wiki (CC BY 4.0)
cooperative-testing-initiative|contents|glados-mp-subterfuge46-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_mp_subterfuge46.wav,"Orange, do you feel betrayed by Blue for telling me those horrible things about you?",deadpan,1.0,Cooperative Testing Initiative | Contents,"GLaDOS,Cooperative Testing Initiative,Contents",,,GLaDOS,en,,GLaDOS_mp_subterfuge46.wav,https://i1.theportalwiki.net/img/a/aa/GLaDOS_mp_subterfuge46.wav,Cooperative Testing Initiative,Contents,"If Orange had said those things about me, Orange would never make it to the next reassembly station.","If Blue had said those things about me, Blue would never make it to the next reassembly station.",https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Cooperative_Testing_Initiative%29,Portal Wiki (CC BY 4.0)
cooperative-testing-initiative|contents|glados-mp-subterfuge47-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_mp_subterfuge47.wav,"If Blue had said those things about me, Blue would never make it to the next reassembly station.",threatening,1.0,Cooperative Testing Initiative | Contents,"GLaDOS,Cooperative Testing Initiative,Contents",,,GLaDOS,en,,GLaDOS_mp_subterfuge47.wav,https://i1.theportalwiki.net/img/0/00/GLaDOS_mp_subterfuge47.wav,Cooperative Testing Initiative,Contents,"Orange, do you feel betrayed by Blue for telling me those horrible things about you?","You both made it. It seems no matter what I try to do to pull you apart or destroy you, you just keep going. Keep testing.",https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Cooperative_Testing_Initiative%29,Portal Wiki (CC BY 4.0)
cooperative-testing-initiative|contents|glados-mp-coop-tbeam-polarity3-03-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_mp_coop_tbeam_polarity3_03.wav,"You both made it. It seems no matter what I try to do to pull you apart or destroy you, you just keep going. Keep testing.",inquisitive,1.0,Cooperative Testing Initiative | Contents,"GLaDOS,Cooperative Testing Initiative,Contents",,,GLaDOS,en,,GLaDOS_mp_coop_tbeam_polarity3_03.wav,https://i1.theportalwiki.net/img/b/bf/GLaDOS_mp_coop_tbeam_polarity3_03.wav,Cooperative Testing Initiative,Contents,"If Blue had said those things about me, Blue would never make it to the next reassembly station.",Don't either you have drive to be better than the other?,https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Cooperative_Testing_Initiative%29,Portal Wiki (CC BY 4.0)
